"example_id","frame_id","english","georgian","context","usage_tip"
"purp_003","purpose_intent_core","I exercise in order to be healthy.","ვვარჯიშობ იმისთვის, რომ ჯანმრთელი ვიყო.","Health.","To say 'so that I am', use ვიყო (the Optative form of 'to be')."
"purp_004","purpose_intent_core","I am saving money in order to buy a car.","ფულს ვაგროვებ იმისთვის, რომ მანქანა ვიყიდო.","Plans.","Action (Saving) + Link (So that) + Goal (Buy - ვიყიდო)."
"purp_005","purpose_intent_core","I went to the store to buy bread.","მაღაზიაში წავედი, რომ პური ვიყიდო.","Errands.","In speech, you can drop იმისთვის and just use რომ ('that') to mean 'so that'."
"purp_006","purpose_intent_core","I called you to tell you.","დაგირეკე, რომ მეთქვა.","Phone call.","Past purpose: 'I called so that I tell (მეთქვა)'."
"purp_007","purpose_intent_core","I came to see you.","მოვედი, რომ გნახო.","Visit.","'To see you' becomes 'that I see you' (გნახო)."
"purp_008","purpose_intent_core","He sat down to rest.","დაჯდა, რომ დაისვენოს.","Taking a break.","'So that he rests' (დაისვენოს)."
"purp_009","purpose_intent_core","Turn it on to see.","ჩართე, რომ ნახო.","Instruction.","Imperatives often lead into purpose clauses: 'Turn on, that you see'."
"purp_010","purpose_intent_core","Write it down so you don't forget.","ჩაიწერე, რომ არ დაგავიწყდეს.","Advice.","Negative purpose ('Lest you forget'). Note the verb ending -დეს."
"purp_011","purpose_intent_core","Hurry so you aren't late.","იჩქარე, რომ არ დააგვიანო.","Urgency.","'So that you do not delay'."
"purp_012","purpose_intent_core","Be quiet so you don't wake the baby.","ჩუმად იყავი, რომ ბავშვი არ გააღვიძო.","Warning.","'So that you do not wake'."
"purp_013","purpose_intent_core","I am hiding so he doesn't see me.","ვიმალები, რომ არ დამინახოს.","Game/Secret.","'So that he does not see me' (დამინახოს)."
"purp_014","purpose_intent_core","I am doing everything for you to be happy.","ყველაფერს ვაკეთებ იმისთვის, რომ ბედნიერი იყო.","Relationship.","You can use the full phrase იმისთვის, რომ for emphasis."
"purp_015","purpose_intent_core","I need time to think.","დრო მჭირდება იმისთვის, რომ ვიფიქრო.","Decision making.","Literal: 'Time is needed to me for that, that I think'."
"purp_016","purpose_intent_core","I am here for work (noun).","აქ საქმისთვის ვარ.","Alternative phrasing.","If the goal is a Noun (not a verb), just use the Case marker -თვის (for)."
"purp_017","purpose_intent_core","I did it for you.","ეს შენთვის გავაკეთე.","Dedication.","Noun/Pronoun + -თვის is the simpler way to show beneficiary."
"purp_018","purpose_intent_core","This is for eating.","ეს საჭმელადაა.","Description.","Sometimes the Adverbial case (-ად) is used for 'It is for X'."
"rep_001","reported_speech_core","I think that he is here.","მე ვფიქრობ, რომ ის აქ არის.","Guessing.","Use რომ to mean “that…” after think/say verbs."
"rep_002","reported_speech_core","I think that he is coming.","მე ვფიქრობ, რომ ის მოდის.","Predicting.","Keep the second clause as a normal sentence after რომ."
"rep_003","reported_speech_core","I think that we are late.","მე ვფიქრობ, რომ დავიგვიანეთ.","Realizing.","You can report a full idea with that-clauses."
"rep_004","reported_speech_core","He thinks that I’m tired.","მას ჰგონია, რომ მე დაღლილი ვარ.","Talking about someone.","For “he thinks”, you can use ჰგონია + რომ…"
"rep_005","reported_speech_core","She thinks that you’re busy.","მას ჰგონია, რომ შენ დაკავებული ხარ.","Explaining.","After რომ, the person and verb are normal: შენ ხარ."
"rep_006","reported_speech_core","They think that it’s good.","მათ ჰგონიათ, რომ კარგია.","Group opinion.","Plural “they think” uses ჰგონიათ."
"rep_007","reported_speech_core","I said that I’m coming.","მე ვთქვი, რომ მოვდივარ.","Messaging someone.","Use თქვა (“said”) + რომ to report what you said."
"rep_008","reported_speech_core","He said that he is coming.","მან თქვა, რომ მოდის.","Passing info.","For “he said”, use მან თქვა + რომ…"
"rep_009","reported_speech_core","She said that she will come tomorrow.","მან თქვა, რომ ხვალ მოვა.","Relaying plans.","You can mix time words like ხვალ in the reported clause."
"rep_010","reported_speech_core","They said that they are leaving.","მათ თქვეს, რომ მიდიან.","Updating the group.","Plural “they said” uses თქვეს."
"rep_011","reported_speech_core","Tell him that I’m here.","უთხარი, რომ აქ ვარ.","Passing a message.","Use a command + რომ clause: “tell (that) …”."
