word_key,key,img_key,EnglishWord,PartOfSpeech,GeorgianWord,hint,priority,group,ExampleEnglish1,ExampleGeorgian1,tips
mean_signify,mean_signify_p1p,mean_signify,We mean,verb-p1p,ჩვენ ვგულისხმობთ,verb,1,verbs,We mean well.,კარგს ვგულისხმობთ.,
mean_signify,mean_signify_p2p,mean_signify,You (pl) mean,verb-p2p,თქვენ გულისხმობთ,verb,1,verbs,Who do you mean?,ვის გულისხმობთ?,
mean_signify,mean_signify_p3p,mean_signify,They mean,verb-p3p,ისინი გულისხმობენ,verb,1,verbs,They mean us.,ჩვენ გვგულისხმობენ.,
angry,angry,angry,Angry,adjective,გაბრაზებული,adjective,1,general,Why are you angry?,რატომ ხარ გაბრაზებული?,Root is ბრაზი (anger).
surprised,surprised,surprised,Surprised,adjective,გაკვირვებული,adjective,1,general,I am surprised.,გაკვირვებული ვარ.,Root is კვირვება (wonder/surprise).
sour,sour,sour,Sour,adjective,მჟავე,food,1,general,This lemon is sour.,ეს ლიმონი მჟავეა.,
spicy,spicy,spicy,Spicy / Hot,adjective,ცხარე,food,1,general,Is the food spicy?,საჭმელი ცხარეა?,Distinct from ცხელი (hot temperature).
bitter,bitter,bitter,Bitter,adjective,მწარე,food,1,general,The coffee is bitter.,ყავა ძალიან მწარეა.,Also describes a 'bitter' experience or person.
smell,smell,smell,Smell,noun,სუნი,nature,1,general,What is that smell?,რა სუნია?,
point,point_inf,point,to point,verb-inf,მითითება,verb,1,verbs,Point to the map.,რუკაზე მიუთითე.,Root is თითი (finger).
point,point_p1s,point,I point,verb-p1s,მე ვუთითებ,verb,1,verbs,I point at him.,მასზე ვუთითებ.,
point,point_p2s,point,You point,verb-p2s,შენ უთითებ,verb,1,verbs,You point the way.,გზას უთითებ.,
point,point_p3s,point,He/She/It points,verb-p3s,ის უთითებს,verb,1,verbs,She points a finger.,თითს უთითებს (იშვერს).,
point,point_p1p,point,We point,verb-p1p,ჩვენ ვუთითებთ,verb,1,verbs,We point out the problem.,პრობლემაზე ვუთითებთ.,
point,point_p2p,point,You (pl) point,verb-p2p,თქვენ უთითებთ,verb,1,verbs,Where do you point?,სად უთითებთ?,
point,point_p3p,point,They point,verb-p3p,ისინი უთითებენ,verb,1,verbs,They point to the sky.,ცისკენ უთითებენ.,
taste,taste,taste,Taste,noun,გემო,food,1,general,It has a good taste.,კარგი გემო აქვს.,Root of გემრიელი (delicious).
strange,strange,strange,Strange / Weird,adjective,უცნაური,adjective,1,general,That is very strange.,ეს ძალიან უცნაურია.,Derived from უცხო (foreign/alien).
simple,simple,simple,Simple / Easy,adjective,მარტივი,adjective,1,general,The answer is simple.,პასუხი მარტივია.,
useful,useful,useful,Useful,adjective,სასარგებლო,adjective,1,general,It is useful info.,სასარგებლო ინფორმაციაა.,Root is სარგებელი (benefit/profit).
cafe,cafe,cafe,Cafe,noun,კაფე,location,1,general,Let's sit in a cafe.,კაფეში დავსხდეთ.,
post_office,post_office,post_office,Post office,noun,ფოსტა,location,1,general,Go to the post office.,ფოსტაში წადი.,
parking,parking,parking,Parking,noun,სადგომი,location,1,general,Is there parking here?,აქ სადგომი არის?,Root is დგომა (standing).
answer_verb,answer_verb_inf,answer_verb,to answer,verb-inf,პასუხის გაცემა,verb,1,verbs,Please answer the question.,კითხვას უპასუხე.,Literally 'Giving of an answer'.
answer_verb,answer_verb_p1s,answer_verb,I answer,verb-p1s,მე ვპასუხობ,verb,1,verbs,I answer the phone.,ტელეფონს ვპასუხობ.,
answer_verb,answer_verb_p2s,answer_verb,You answer,verb-p2s,შენ პასუხობ,verb,1,verbs,Why don't you answer?,რატომ არ პასუხობ?,
answer_verb,answer_verb_p3s,answer_verb,He/She/It answers,verb-p3s,ის პასუხობს,verb,1,verbs,He answers quickly.,სწრაფად პასუხობს.,
answer_verb,answer_verb_p1p,answer_verb,We answer,verb-p1p,ჩვენ ვპასუხობთ,verb,1,verbs,We answer together.,ერთად ვპასუხობთ.,
answer_verb,answer_verb_p2p,answer_verb,You (pl) answer,verb-p2p,თქვენ პასუხობთ,verb,1,verbs,You answer correctly.,სწორად პასუხობთ.,
answer_verb,answer_verb_p3p,answer_verb,They answer,verb-p3p,ისინი პასუხობენ,verb,1,verbs,They answer the letter.,წერილს პასუხობენ.,
elbow,elbow,elbow,Elbow,noun,იდაყვი,body,1,general,He hit his elbow.,იდაყვი მიარტყა.,
wrist,wrist,wrist,Wrist,noun,მაჯა,body,1,general,My wrist hurts.,მაჯა მტკივა.,Where you wear a 'majis saati' (wrist watch).
thumb,thumb,thumb,Thumb,noun,ცერა თითი,body,1,general,Thumbs up!,ცერა თითი მაღლა!,Literally 'Main finger'.
palm,palm,palm,Palm,noun,ხელისგული,body,1,general,Open your palm.,ხელისგული გაშალე.,Compound: Hand (Kheli) + Heart (Guli).
ankle,ankle,ankle,Ankle,noun,კოჭი,body,1,general,I twisted my ankle.,კოჭი გადავიბრუნე.,
purple,purple,purple,Purple,adjective,იასამნისფერი,color,1,general,I like purple flowers.,იასამნისფერი ყვავილები მომწონს.,Derived from Iasamani (Lilac flower).
beige,beige,beige,Beige,adjective,ბეჟი,color,1,general,Beige coat.,ბეჟი პალტო.,
repeat,repeat_inf,repeat,to repeat,verb-inf,გამეორება,verb,1,verbs,Can you repeat?,შეგიძლიათ გაიმეოროთ?,Root is მეორე (second).
repeat,repeat_p1s,repeat,I repeat,verb-p1s,მე ვიმეორებ,verb,1,verbs,I repeat the word.,სიტყვას ვიმეორებ.,
repeat,repeat_p2s,repeat,You repeat,verb-p2s,შენ იმეორებ,verb,1,verbs,You repeat often.,ხშირად იმეორებ.,
repeat,repeat_p3s,repeat,He/She/It repeats,verb-p3s,ის იმეორებს,verb,1,verbs,He repeats the mistake.,შეცდომას იმეორებს.,
repeat,repeat_p1p,repeat,We repeat,verb-p1p,ჩვენ ვიმეორებთ,verb,1,verbs,We repeat the lesson.,გაკვეთილს ვიმეორებთ.,
repeat,repeat_p2p,repeat,You (pl) repeat,verb-p2p,თქვენ იმეორებთ,verb,1,verbs,Please repeat (pl).,"გთხოვთ, გაიმეოროთ.",
repeat,repeat_p3p,repeat,They repeat,verb-p3p,ისინი იმეორებენ,verb,1,verbs,They repeat history.,ისტორიას იმეორებენ.,
toothbrush,toothbrush,toothbrush,Toothbrush,noun,კბილის ჯაგრისი,home,1,general,New toothbrush.,ახალი კბილის ჯაგრისი.,Compound: Tooth (Kbili) + Brush (Jagrisi).
toothpaste,toothpaste,toothpaste,Toothpaste,noun,კბილის პასტა,home,1,general,Buy toothpaste.,კბილის პასტა იყიდე.,
wifi,wifi,wifi,Wi-Fi,noun,ვაი-ფაი,electronics,1,general,Is there Wi-Fi here?,აქ ვაი-ფაი არის?,
password,password,password,Password,noun,პაროლი,electronics,1,general,What is the password?,რა არის პაროლი?,
future,future,future,Future,noun,მომავალი,abstract,1,general,Think about the future.,მომავალზე იფიქრე.,Derived from მიდის (to go) -> what is to come.
past,past,past,Past,noun,წარსული,abstract,1,general,Forget the past.,წარსული დაივიწყე.,Derived from წასული (gone/left).
ask,ask_inf,ask,to ask,verb-inf,კითხვა,verb,1,verbs,May I ask something?,რაღაცის კითხვა შეიძლება?,Double meaning: also means 'to read'.
ask,ask_p1s,ask,I ask,verb-p1s,მე ვკითხულობ,verb,1,verbs,I ask a question.,კითხვას ვკითხულობ (ვსვამ).,
ask,ask_p2s,ask,You ask,verb-p2s,შენ კითხულობ,verb,1,verbs,You ask too much.,ძალიან ბევრს კითხულობ.,
ask,ask_p3s,ask,He/She/It asks,verb-p3s,ის კითხულობს,verb,1,verbs,He asks for help.,დახმარებას ითხოვს (asks/demands).,Note: 'Itkhovs' is often used for requests.
ask,ask_p1p,ask,We ask,verb-p1p,ჩვენ ვკითხულობთ,verb,1,verbs,We ask the teacher.,მასწავლებელს ვკითხულობთ.,
ask,ask_p2p,ask,You (pl) ask,verb-p2p,თქვენ კითხულობთ,verb,1,verbs,Why do you ask?,რატომ კითხულობთ?,
ask,ask_p3p,ask,They ask,verb-p3p,ისინი კითხულობენ,verb,1,verbs,They ask the price.,ფასს კითხულობენ.,
language,language,language,Language,noun,ენა,abstract,1,general,Georgian language is beautiful.,ქართული ენა ლამაზია.,Also means 'Tongue' (body part).
word,word,word,Word,noun,სიტყვა,abstract,1,general,I don't know this word.,ეს სიტყვა არ ვიცი.,
beginning,beginning,beginning,Beginning,noun,დასაწყისი,abstract,1,general,At the beginning.,დასაწყისში.,Root is წყ (source/water).
end_noun,end_noun,end_noun,End,noun,დასასრული,abstract,1,general,The end of the movie.,ფილმის დასასრული.,Root is სრული (complete/full).
reason,reason,reason,Reason,noun,მიზეზი,abstract,1,general,What is the reason?,რა არის მიზეზი?,Often implies 'cause' or 'excuse'.
goal,goal,goal,Goal / Aim,noun,მიზანი,abstract,1,general,My main goal.,ჩემი მთავარი მიზანი.,Target or purpose.
